doc_id	passage_type	passage_offset	annot_id	gene	go-term	goevidence	type	sent_offset	sent_length	text	gene_eid	go_id
12707312	paragraph	14561	12707312_123	icp-1	protein complex	IPI	GOA	15162	140	However when lysates containing all three subunits were mixed, robust formation of an ICP-1/BIR-1/CSC-1 complex was observed (Fig. 5     A).	171788	GO:0043234
12707312	paragraph	14561	12707312_124	bir-1	protein complex	IPI	GOA	15162	140	However when lysates containing all three subunits were mixed, robust formation of an ICP-1/BIR-1/CSC-1 complex was observed (Fig. 5     A).	179597	GO:0043234
12707312	paragraph	14561	12707312_125	csc-1	protein complex	IPI	GOA	15162	140	However when lysates containing all three subunits were mixed, robust formation of an ICP-1/BIR-1/CSC-1 complex was observed (Fig. 5     A).	175006	GO:0043234
12707312	fig_caption	15477	12707312_126	air-2	protein complex	NONE	GOA	15477	67	Recombinant AIR-2, ICP-1, CSC-1, and BIR-1 form complexes in vitro.	172268	GO:0043234
12707312	fig_caption	15477	12707312_127	icp-1	protein complex	NONE	GOA	15477	67	Recombinant AIR-2, ICP-1, CSC-1, and BIR-1 form complexes in vitro.	171788	GO:0043234
12707312	fig_caption	15477	12707312_128	csc-1	protein complex	NONE	GOA	15477	67	Recombinant AIR-2, ICP-1, CSC-1, and BIR-1 form complexes in vitro.	175006	GO:0043234
12707312	fig_caption	15477	12707312_129	bir-1	protein complex	NONE	GOA	15477	67	Recombinant AIR-2, ICP-1, CSC-1, and BIR-1 form complexes in vitro.	179597	GO:0043234
12707312	paragraph	17074	12707312_130	icp-1	kinase binding	IPI	GOA	17354	229	Binary binding assays using epitope-tagged ICP-1 or AIR-2 confirmed the previously established interaction between ICP-1 and AIR-2, but no significant interactions were observed between AIR-2 and CSC-1 or BIR-1 (Fig. 5, A and B).	171788	GO:0019900
12707312	paragraph	17074	12707312_131	air-2	protein binding	IPI	GOA	17354	229	Binary binding assays using epitope-tagged ICP-1 or AIR-2 confirmed the previously established interaction between ICP-1 and AIR-2, but no significant interactions were observed between AIR-2 and CSC-1 or BIR-1 (Fig. 5, A and B).	172268	GO:0005515
12707312	paragraph	17074	12707312_132	air-2	protein complex binding	IPI	GOA	17584	112	Moreover, AIR-2 did not bind appreciably to the CSC-1/BIR-1 complex, except in the presence of ICP-1 (Fig. 5 B).	172268	GO:0032403
12707312	paragraph	17074	12707312_133	air-2	protein complex binding	IC	GOA	17892	109	Thus, AIR-2 can associate with the CSC-1/BIR-1 subcomplex, but this interaction is likely indirect via ICP-1.	172268	GO:0032403
12707312	paragraph	17074	12707312_134	icp-1	kinase binding	NONE	GOA	17892	109	Thus, AIR-2 can associate with the CSC-1/BIR-1 subcomplex, but this interaction is likely indirect via ICP-1.	171788	GO:0019900
12707312	paragraph	17074	12707312_135	air-2	protein binding	IC	GOA	17892	109	Thus, AIR-2 can associate with the CSC-1/BIR-1 subcomplex, but this interaction is likely indirect via ICP-1.	172268	GO:0005515
12707312	paragraph	17074	12707312_136	icp-1	kinase binding	IPI	GOA	17205	148	We therefore tested whether AIR-2 also binds directly to CSC-1 or BIR-1 or whether the presence of CSC-1/BIR-1 alters the binding of AIR-2 to ICP-1. In addition, the presence or absence of CSC-1/BIR-1 did not significantly affect the interaction between ICP-1 and AIR-2.	171788	GO:0019900
12707312	paragraph	17074	12707312_136	icp-1	kinase binding	IPI	GOA	17697	121	We therefore tested whether AIR-2 also binds directly to CSC-1 or BIR-1 or whether the presence of CSC-1/BIR-1 alters the binding of AIR-2 to ICP-1. In addition, the presence or absence of CSC-1/BIR-1 did not significantly affect the interaction between ICP-1 and AIR-2.	171788	GO:0019900
12707312	paragraph	17074	12707312_137	air-2	protein binding	IPI	GOA	17205	148	We therefore tested whether AIR-2 also binds directly to CSC-1 or BIR-1 or whether the presence of CSC-1/BIR-1 alters the binding of AIR-2 to ICP-1. In addition, the presence or absence of CSC-1/BIR-1 did not significantly affect the interaction between ICP-1 and AIR-2.	172268	GO:0005515
12707312	paragraph	17074	12707312_137	air-2	protein binding	IPI	GOA	17697	121	We therefore tested whether AIR-2 also binds directly to CSC-1 or BIR-1 or whether the presence of CSC-1/BIR-1 alters the binding of AIR-2 to ICP-1. In addition, the presence or absence of CSC-1/BIR-1 did not significantly affect the interaction between ICP-1 and AIR-2.	172268	GO:0005515
12707312	paragraph	17074	12707312_138	air-2	protein complex binding	IPI	GOA	17205	148	We therefore tested whether AIR-2 also binds directly to CSC-1 or BIR-1 or whether the presence of CSC-1/BIR-1 alters the binding of AIR-2 to ICP-1. The binding of AIR-2 to BIR-1 required CSC-1 (and ICP-1) and vice versa.	172268	GO:0032403
12707312	paragraph	17074	12707312_138	air-2	protein complex binding	IPI	GOA	17819	72	We therefore tested whether AIR-2 also binds directly to CSC-1 or BIR-1 or whether the presence of CSC-1/BIR-1 alters the binding of AIR-2 to ICP-1. The binding of AIR-2 to BIR-1 required CSC-1 (and ICP-1) and vice versa.	172268	GO:0032403
12707312	paragraph	18002	12707312_139	air-2	protein complex binding	IC	GOA	18002	108	The CSC-1/BIR-1/ICP-1 complex associates with AIR-2, raising the possibility that it regulates its activity.	172268	GO:0032403
12707312	paragraph	18002	12707312_140	air-2	protein kinase activity	IDA	GOA	18111	323	AIR-2 is not active above background levels, using myelin basic protein (MBP) as a substrate, when expressed alone in insect cells. Mixing of AIR-2-containing lysates with CSC-1, BIR-1, or both did not activate AIR-2 kinase. However, AIR-2 was significantly activated upon mixing with an ICP-1-containing lysate (Fig. 5 B).	172268	GO:0004672
12707312	paragraph	18002	12707312_141	air-2	protein phosphorylation	IDA	GOA	18111	323	AIR-2 is not active above background levels, using myelin basic protein (MBP) as a substrate, when expressed alone in insect cells. Mixing of AIR-2-containing lysates with CSC-1, BIR-1, or both did not activate AIR-2 kinase. However, AIR-2 was significantly activated upon mixing with an ICP-1-containing lysate (Fig. 5 B).	172268	GO:0006468
12707312	paragraph	18002	12707312_142	icp-1	protein kinase activator activity	IDA	GOA	18111	323	AIR-2 is not active above background levels, using myelin basic protein (MBP) as a substrate, when expressed alone in insect cells. Mixing of AIR-2-containing lysates with CSC-1, BIR-1, or both did not activate AIR-2 kinase. However, AIR-2 was significantly activated upon mixing with an ICP-1-containing lysate (Fig. 5 B).	171788	GO:0030295
12707312	paragraph	18002	12707312_143	icp-1	positive regulation of protein kinase activity	IDA	GOA	18111	323	AIR-2 is not active above background levels, using myelin basic protein (MBP) as a substrate, when expressed alone in insect cells. Mixing of AIR-2-containing lysates with CSC-1, BIR-1, or both did not activate AIR-2 kinase. However, AIR-2 was significantly activated upon mixing with an ICP-1-containing lysate (Fig. 5 B).	171788	GO:0045860
12707312	paragraph	18002	12707312_144	air-2	protein kinase activity	NONE	GOA	18655	256	These data confirm earlier reports that ICP-1 is an activator of AIR-2 (Kang et al., 2001; Bishop and Schumacher, 2002) and suggest that CSC-1 and BIR-1 do not function primarily by regulating AIR-2 kinase activity, at least toward the model substrate MBP.	172268	GO:0004672
12707312	paragraph	18002	12707312_145	air-2	protein phosphorylation	NONE	GOA	18655	256	These data confirm earlier reports that ICP-1 is an activator of AIR-2 (Kang et al., 2001; Bishop and Schumacher, 2002) and suggest that CSC-1 and BIR-1 do not function primarily by regulating AIR-2 kinase activity, at least toward the model substrate MBP.	172268	GO:0006468
12707312	paragraph	18002	12707312_146	icp-1	protein kinase activator activity	NONE	GOA	18655	256	These data confirm earlier reports that ICP-1 is an activator of AIR-2 (Kang et al., 2001; Bishop and Schumacher, 2002) and suggest that CSC-1 and BIR-1 do not function primarily by regulating AIR-2 kinase activity, at least toward the model substrate MBP.	171788	GO:0030295
12707312	paragraph	18002	12707312_147	icp-1	positive regulation of protein kinase activity	NONE	GOA	18655	256	These data confirm earlier reports that ICP-1 is an activator of AIR-2 (Kang et al., 2001; Bishop and Schumacher, 2002) and suggest that CSC-1 and BIR-1 do not function primarily by regulating AIR-2 kinase activity, at least toward the model substrate MBP.	171788	GO:0045860
12707312	paragraph	18912	12707312_148	bir-1	chromosome passenger complex	IPI	GOA	18912	147	AIR-2/ICP-1/CSC-1/BIR-1 form a robust complex, which was purified to obtain an indication of the relative abundance of each subunit in the complex.	179597	GO:0032133
12707312	paragraph	18912	12707312_149	icp-1	chromosome passenger complex	IPI	GOA	18912	147	AIR-2/ICP-1/CSC-1/BIR-1 form a robust complex, which was purified to obtain an indication of the relative abundance of each subunit in the complex.	171788	GO:0032133
12707312	paragraph	18912	12707312_150	csc-1	chromosome passenger complex	IPI	GOA	18912	147	AIR-2/ICP-1/CSC-1/BIR-1 form a robust complex, which was purified to obtain an indication of the relative abundance of each subunit in the complex.	175006	GO:0032133
12707312	paragraph	18912	12707312_151	bir-1	chromosome passenger complex	IPI	GOA	18912	147	AIR-2/ICP-1/CSC-1/BIR-1 form a robust complex, which was purified to obtain an indication of the relative abundance of each subunit in the complex.	179597	GO:0032133
12707312	paragraph	18912	12707312_152	air-2	chromosome passenger complex	IPI	GOA	19226	316	The complex was eluted from chitin beads using the tobacco etch virus (TEV) protease to cleave a recognition site that was engineered between the CBD tag and AIR-2. These preparations contained approximately equal levels of CSC-1, BIR-1, and ICP-1 and slightly more AIR-2 (which carried the affinity tag) (Fig. 5 D).	172268	GO:0032133
12707312	paragraph	18912	12707312_153	csc-1	chromosome passenger complex	IPI	GOA	19226	316	The complex was eluted from chitin beads using the tobacco etch virus (TEV) protease to cleave a recognition site that was engineered between the CBD tag and AIR-2. These preparations contained approximately equal levels of CSC-1, BIR-1, and ICP-1 and slightly more AIR-2 (which carried the affinity tag) (Fig. 5 D).	175006	GO:0032133
12707312	paragraph	18912	12707312_154	bir-1	chromosome passenger complex	IPI	GOA	19226	316	The complex was eluted from chitin beads using the tobacco etch virus (TEV) protease to cleave a recognition site that was engineered between the CBD tag and AIR-2. These preparations contained approximately equal levels of CSC-1, BIR-1, and ICP-1 and slightly more AIR-2 (which carried the affinity tag) (Fig. 5 D).	179597	GO:0032133
12707312	paragraph	18912	12707312_155	icp-1	chromosome passenger complex	IPI	GOA	19226	316	The complex was eluted from chitin beads using the tobacco etch virus (TEV) protease to cleave a recognition site that was engineered between the CBD tag and AIR-2. These preparations contained approximately equal levels of CSC-1, BIR-1, and ICP-1 and slightly more AIR-2 (which carried the affinity tag) (Fig. 5 D).	171788	GO:0032133
12707312	paragraph	18912	12707312_156	icp-1	protein complex	IPI	GOA	19594	59	We also purified a complex containing only AIR-2 and ICP-1.	171788	GO:0043234
12707312	paragraph	18912	12707312_157	air-2	protein complex	IPI	GOA	19594	59	We also purified a complex containing only AIR-2 and ICP-1.	172268	GO:0043234
12707312	paragraph	18912	12707312_158	air-2	kinase activity	IDA	GOA	19654	176	The kinase activity of both preparations paralleled the amount of AIR-2 and ICP-1, again indicating that CSC-1 and BIR-1 do not greatly affect AIR-2 kinase activity (Fig. 5 D).	172268	GO:0016301
12707312	paragraph	18912	12707312_159	air-2	protein phosphorylation	IDA	GOA	19654	176	The kinase activity of both preparations paralleled the amount of AIR-2 and ICP-1, again indicating that CSC-1 and BIR-1 do not greatly affect AIR-2 kinase activity (Fig. 5 D).	172268	GO:0006468
12707312	paragraph	19875	12707312_160	csc-1	chromosome passenger complex	NONE	GOA	19875	129	Genetic, cell biological, and biochemical assays indicate that CSC-1 functions as an essential subunit of the ABI kinase complex.	175006	GO:0032133
12707312	paragraph	19875	12707312_161	csc-1	protein localization	NONE	GOA	20560	122	CSC-1 is required for AIR-2 localization, and the cellular consequences of CSC-1 depletion are identical to that of AIR-2.	175006	GO:0008104
12707312	paragraph	19875	12707312_162	air-2	kinase activity	IDA	GOA	20683	99	However, biochemical analysis indicates that AIR-2 kinase activity in vitro does not require CSC-1.	172268	GO:0016301
12707312	paragraph	19875	12707312_163	air-2	phosphorylation	IDA	GOA	20683	99	However, biochemical analysis indicates that AIR-2 kinase activity in vitro does not require CSC-1.	172268	GO:0016310
12707312	paragraph	19875	12707312_164	icp-1	kinase activator activity	NONE	GOA	20683	263	However, biochemical analysis indicates that AIR-2 kinase activity in vitro does not require CSC-1. Thus, we suggest that a complex containing CSC-1/BIR-1/ICP-1 functions to localize and activate AIR-2, the activation function being provided principally by ICP-1.	171788	GO:0019209
12707312	paragraph	19875	12707312_165	icp-1	positive regulation of phosphorylation	NONE	GOA	20683	263	However, biochemical analysis indicates that AIR-2 kinase activity in vitro does not require CSC-1. Thus, we suggest that a complex containing CSC-1/BIR-1/ICP-1 functions to localize and activate AIR-2, the activation function being provided principally by ICP-1.	171788	GO:0042327
12707312	paragraph	20969	12707312_166	csc-1	protein complex	IC	GOA	22009	156	In contrast, we have found that stable interaction of ICP-1 and BIR-1 as well as AIR-2 and BIR-1 requires CSC-1 (ICP-1 is also required in the latter case).	175006	GO:0043234
12707312	paragraph	20969	12707312_167	icp-1	protein complex	NONE	GOA	22009	156	In contrast, we have found that stable interaction of ICP-1 and BIR-1 as well as AIR-2 and BIR-1 requires CSC-1 (ICP-1 is also required in the latter case).	171788	GO:0043234
12707312	paragraph	20969	12707312_168	bir-1	protein complex	IC	GOA	22009	156	In contrast, we have found that stable interaction of ICP-1 and BIR-1 as well as AIR-2 and BIR-1 requires CSC-1 (ICP-1 is also required in the latter case).	179597	GO:0043234
12707312	paragraph	20969	12707312_169	air-2	chromosome passenger complex	IC	GOA	22009	156	In contrast, we have found that stable interaction of ICP-1 and BIR-1 as well as AIR-2 and BIR-1 requires CSC-1 (ICP-1 is also required in the latter case).	172268	GO:0032133
12707312	paragraph	20969	12707312_170	bir-1	chromosome passenger complex	IC	GOA	22009	156	In contrast, we have found that stable interaction of ICP-1 and BIR-1 as well as AIR-2 and BIR-1 requires CSC-1 (ICP-1 is also required in the latter case).	179597	GO:0032133
12707312	paragraph	20969	12707312_171	csc-1	chromosome passenger complex	IC	GOA	22009	156	In contrast, we have found that stable interaction of ICP-1 and BIR-1 as well as AIR-2 and BIR-1 requires CSC-1 (ICP-1 is also required in the latter case).	175006	GO:0032133
12707312	paragraph	20969	12707312_172	icp-1	chromosome passenger complex	NONE	GOA	22009	156	In contrast, we have found that stable interaction of ICP-1 and BIR-1 as well as AIR-2 and BIR-1 requires CSC-1 (ICP-1 is also required in the latter case).	171788	GO:0032133
12707312	paragraph	22887	12707312_173	bir-1	centromere	NONE	GOA	23089	219	The interdependence of BIR-1, ICP-1, and CSC-1 for centromeric localization (as well as to the central spindle) indicates that the binding sites for the ABI complex depend on all three (and perhaps additional) subunits.	179597	GO:0005698
12707312	paragraph	22887	12707312_174	csc-1	centromere	NONE	GOA	23089	219	The interdependence of BIR-1, ICP-1, and CSC-1 for centromeric localization (as well as to the central spindle) indicates that the binding sites for the ABI complex depend on all three (and perhaps additional) subunits.	175006	GO:0005698
12707312	paragraph	22887	12707312_175	icp-1	centromere	NONE	GOA	23089	219	The interdependence of BIR-1, ICP-1, and CSC-1 for centromeric localization (as well as to the central spindle) indicates that the binding sites for the ABI complex depend on all three (and perhaps additional) subunits.	171788	GO:0005698
12707312	paragraph	22887	12707312_176	bir-1	spindle midzone	NONE	GOA	23089	219	The interdependence of BIR-1, ICP-1, and CSC-1 for centromeric localization (as well as to the central spindle) indicates that the binding sites for the ABI complex depend on all three (and perhaps additional) subunits.	179597	GO:0051233
12707312	paragraph	22887	12707312_177	csc-1	spindle midzone	NONE	GOA	23089	219	The interdependence of BIR-1, ICP-1, and CSC-1 for centromeric localization (as well as to the central spindle) indicates that the binding sites for the ABI complex depend on all three (and perhaps additional) subunits.	175006	GO:0051233
12707312	paragraph	22887	12707312_178	icp-1	spindle midzone	NONE	GOA	23089	219	The interdependence of BIR-1, ICP-1, and CSC-1 for centromeric localization (as well as to the central spindle) indicates that the binding sites for the ABI complex depend on all three (and perhaps additional) subunits.	171788	GO:0051233
12707312	paragraph	22887	12707312_179	bir-1	protein localization	NONE	GOA	23089	219	The interdependence of BIR-1, ICP-1, and CSC-1 for centromeric localization (as well as to the central spindle) indicates that the binding sites for the ABI complex depend on all three (and perhaps additional) subunits.	179597	GO:0008104
12707312	paragraph	22887	12707312_180	csc-1	protein localization	NONE	GOA	23089	219	The interdependence of BIR-1, ICP-1, and CSC-1 for centromeric localization (as well as to the central spindle) indicates that the binding sites for the ABI complex depend on all three (and perhaps additional) subunits.	175006	GO:0008104
12707312	paragraph	22887	12707312_181	icp-1	protein localization	NONE	GOA	23089	219	The interdependence of BIR-1, ICP-1, and CSC-1 for centromeric localization (as well as to the central spindle) indicates that the binding sites for the ABI complex depend on all three (and perhaps additional) subunits.	171788	GO:0008104
12707312	paragraph	24612	12707312_182	air-2	chromosome passenger complex	NONE	GOA	24612	147	The results presented here establish that the Aurora B kinase associates with a multisubunit targeting complex composed of CSC-1, BIR-1, and ICP-1.	172268	GO:0032133
12707312	paragraph	24612	12707312_183	bir-1	chromosome passenger complex	NONE	GOA	24612	147	The results presented here establish that the Aurora B kinase associates with a multisubunit targeting complex composed of CSC-1, BIR-1, and ICP-1.	179597	GO:0032133
12707312	paragraph	24612	12707312_184	csc-1	chromosome passenger complex	NONE	GOA	24612	147	The results presented here establish that the Aurora B kinase associates with a multisubunit targeting complex composed of CSC-1, BIR-1, and ICP-1.	175006	GO:0032133
12707312	paragraph	24612	12707312_185	icp-1	chromosome passenger complex	NONE	GOA	24612	147	The results presented here establish that the Aurora B kinase associates with a multisubunit targeting complex composed of CSC-1, BIR-1, and ICP-1.	171788	GO:0032133
12707312	paragraph	24612	12707312_186	icp-1	protein complex binding	NONE	GOA	24760	180	ICP-1 binds to the CSC-1/BIR-1 complex and to AIR-2; this latter interaction activates the catalytic activity of AIR-2 (Kang et al., 2001; Bishop and Schumacher, 2002; this paper).	171788	GO:0032403
12707312	paragraph	24612	12707312_187	icp-1	protein kinase binding	NONE	GOA	24760	180	ICP-1 binds to the CSC-1/BIR-1 complex and to AIR-2; this latter interaction activates the catalytic activity of AIR-2 (Kang et al., 2001; Bishop and Schumacher, 2002; this paper).	171788	GO:0019901
12707312	paragraph	24612	12707312_188	air-2	protein binding	IC	GOA	24760	180	ICP-1 binds to the CSC-1/BIR-1 complex and to AIR-2; this latter interaction activates the catalytic activity of AIR-2 (Kang et al., 2001; Bishop and Schumacher, 2002; this paper).	172268	GO:0005515
12707312	paragraph	24612	12707312_189	air-2	catalytic activity	NONE	GOA	24760	180	ICP-1 binds to the CSC-1/BIR-1 complex and to AIR-2; this latter interaction activates the catalytic activity of AIR-2 (Kang et al., 2001; Bishop and Schumacher, 2002; this paper).	172268	GO:0003824
12707312	paragraph	24612	12707312_190	air-2	metabolic process	NONE	GOA	24760	180	ICP-1 binds to the CSC-1/BIR-1 complex and to AIR-2; this latter interaction activates the catalytic activity of AIR-2 (Kang et al., 2001; Bishop and Schumacher, 2002; this paper).	172268	GO:0008152
12707312	paragraph	24612	12707312_191	icp-1	enzyme activator activity	NONE	GOA	24760	180	ICP-1 binds to the CSC-1/BIR-1 complex and to AIR-2; this latter interaction activates the catalytic activity of AIR-2 (Kang et al., 2001; Bishop and Schumacher, 2002; this paper).	171788	GO:0008047
12707312	paragraph	24612	12707312_192	icp-1	positive regulation of metabolic process	NONE	GOA	24760	180	ICP-1 binds to the CSC-1/BIR-1 complex and to AIR-2; this latter interaction activates the catalytic activity of AIR-2 (Kang et al., 2001; Bishop and Schumacher, 2002; this paper).	171788	GO:0009893
12707312	paragraph	24612	12707312_193	bir-1	chromosome	NONE	GOA	24941	158	It remains to be determined how the BIR-1/CSC-1/ICP-1 subcomplex localizes to chromosomes and the central spindle, thereby recruiting Aurora B to these sites.	179597	GO:0005694
12707312	paragraph	24612	12707312_194	csc-1	chromosome	NONE	GOA	24941	158	It remains to be determined how the BIR-1/CSC-1/ICP-1 subcomplex localizes to chromosomes and the central spindle, thereby recruiting Aurora B to these sites.	175006	GO:0005694
12707312	paragraph	24612	12707312_195	icp-1	chromosome	NONE	GOA	24941	158	It remains to be determined how the BIR-1/CSC-1/ICP-1 subcomplex localizes to chromosomes and the central spindle, thereby recruiting Aurora B to these sites.	171788	GO:0005694
12707312	paragraph	24612	12707312_196	air-2	chromosome	NONE	GOA	24941	158	It remains to be determined how the BIR-1/CSC-1/ICP-1 subcomplex localizes to chromosomes and the central spindle, thereby recruiting Aurora B to these sites.	172268	GO:0005694
12707312	paragraph	24612	12707312_197	bir-1	spindle midzone	NONE	GOA	24941	158	It remains to be determined how the BIR-1/CSC-1/ICP-1 subcomplex localizes to chromosomes and the central spindle, thereby recruiting Aurora B to these sites.	179597	GO:0051233
12707312	paragraph	24612	12707312_198	csc-1	spindle midzone	NONE	GOA	24941	158	It remains to be determined how the BIR-1/CSC-1/ICP-1 subcomplex localizes to chromosomes and the central spindle, thereby recruiting Aurora B to these sites.	175006	GO:0051233
12707312	paragraph	24612	12707312_199	icp-1	spindle midzone	NONE	GOA	24941	158	It remains to be determined how the BIR-1/CSC-1/ICP-1 subcomplex localizes to chromosomes and the central spindle, thereby recruiting Aurora B to these sites.	171788	GO:0051233
12707312	paragraph	24612	12707312_200	air-2	spindle midzone	NONE	GOA	24941	158	It remains to be determined how the BIR-1/CSC-1/ICP-1 subcomplex localizes to chromosomes and the central spindle, thereby recruiting Aurora B to these sites.	172268	GO:0051233
12707312	paragraph	24612	12707312_201	bir-1	protein localization	NONE	GOA	24941	158	It remains to be determined how the BIR-1/CSC-1/ICP-1 subcomplex localizes to chromosomes and the central spindle, thereby recruiting Aurora B to these sites.	179597	GO:0008104
12707312	paragraph	24612	12707312_202	csc-1	protein localization	NONE	GOA	24941	158	It remains to be determined how the BIR-1/CSC-1/ICP-1 subcomplex localizes to chromosomes and the central spindle, thereby recruiting Aurora B to these sites.	175006	GO:0008104
12707312	paragraph	24612	12707312_203	icp-1	protein localization	NONE	GOA	24941	158	It remains to be determined how the BIR-1/CSC-1/ICP-1 subcomplex localizes to chromosomes and the central spindle, thereby recruiting Aurora B to these sites.	171788	GO:0008104
16247027	front	0	16247027_1	car-1	protein complex	NONE	GOA	0	132	A complex containing the Sm protein CAR-1 and the RNA helicase CGH-1 is required for embryonic cytokinesis in Caenorhabditis elegans	173158	GO:0043234
16247027	front	0	16247027_2	cgh-1	protein complex	NONE	GOA	0	132	A complex containing the Sm protein CAR-1 and the RNA helicase CGH-1 is required for embryonic cytokinesis in Caenorhabditis elegans	176061	GO:0043234
16247027	abstract	133	16247027_3	car-1	cytokinesis	NONE	GOA	236	94	Here we characterize CAR-1, a predicted RNA binding protein that is implicated in cytokinesis.	173158	GO:0000910
16247027	abstract	133	16247027_4	car-1	P granule	NONE	GOA	331	145	CAR-1 localizes to germline-specific RNA-containing particles and copurifies with the essential RNA helicase, CGH-1, in an RNA-dependent fashion.	173158	GO:0043186
16247027	abstract	133	16247027_5	car-1	protein complex	NONE	GOA	331	145	CAR-1 localizes to germline-specific RNA-containing particles and copurifies with the essential RNA helicase, CGH-1, in an RNA-dependent fashion.	173158	GO:0043234
16247027	abstract	133	16247027_6	cgh-1	protein complex	NONE	GOA	331	145	CAR-1 localizes to germline-specific RNA-containing particles and copurifies with the essential RNA helicase, CGH-1, in an RNA-dependent fashion.	176061	GO:0043234
16247027	abstract	133	16247027_7	car-1	RNA binding	NONE	GOA	477	131	The atypical Sm domain of CAR-1, which directly binds RNA, is dispensable for CAR-1 localization, but is critical for its function.	173158	GO:0003723
16247027	abstract	133	16247027_8	car-1	cytokinesis	IMP	GOA	609	112	Inhibition of CAR-1 by RNA-mediated depletion or mutation results in a specific defect in embryonic cytokinesis.	173158	GO:0000910
16247027	abstract	133	16247027_9	car-1	spindle midzone assembly involved in mitosis	IMP	GOA	609	326	Inhibition of CAR-1 by RNA-mediated depletion or mutation results in a specific defect in embryonic cytokinesis. This cytokinesis failure likely results from an anaphase spindle defect in which interzonal microtubule bundles that recruit Aurora B kinase and the kinesin, ZEN-4, fail to form between the separating chromosomes.	173158	GO:0051256
16247027	abstract	133	16247027_10	cgh-1	reproduction	IMP	GOA	609	456	Inhibition of CAR-1 by RNA-mediated depletion or mutation results in a specific defect in embryonic cytokinesis. This cytokinesis failure likely results from an anaphase spindle defect in which interzonal microtubule bundles that recruit Aurora B kinase and the kinesin, ZEN-4, fail to form between the separating chromosomes. Depletion of CGH-1 results in sterility, but partially depleted worms produce embryos that exhibit the CAR-1-depletion phenotype.	176061	GO:0000003
16247027	abstract	133	16247027_11	cgh-1	spindle midzone assembly involved in mitosis	IMP	GOA	609	456	Inhibition of CAR-1 by RNA-mediated depletion or mutation results in a specific defect in embryonic cytokinesis. This cytokinesis failure likely results from an anaphase spindle defect in which interzonal microtubule bundles that recruit Aurora B kinase and the kinesin, ZEN-4, fail to form between the separating chromosomes. Depletion of CGH-1 results in sterility, but partially depleted worms produce embryos that exhibit the CAR-1-depletion phenotype.	176061	GO:0051256
16247027	abstract	133	16247027_12	car-1	spindle midzone assembly involved in mitosis	NONE	GOA	1066	183	Cumulatively, our results suggest that CAR-1 functions with CGH-1 to regulate a specific set of maternally loaded RNAs that is required for anaphase spindle structure and cytokinesis.	173158	GO:0051256
16247027	abstract	133	16247027_13	cgh-1	spindle midzone assembly involved in mitosis	NONE	GOA	1066	183	Cumulatively, our results suggest that CAR-1 functions with CGH-1 to regulate a specific set of maternally loaded RNAs that is required for anaphase spindle structure and cytokinesis.	176061	GO:0051256
16247027	abstract	133	16247027_14	car-1	cytokinesis	NONE	GOA	1066	183	Cumulatively, our results suggest that CAR-1 functions with CGH-1 to regulate a specific set of maternally loaded RNAs that is required for anaphase spindle structure and cytokinesis.	173158	GO:0000910
16247027	abstract	133	16247027_15	cgh-1	cytokinesis	NONE	GOA	1066	183	Cumulatively, our results suggest that CAR-1 functions with CGH-1 to regulate a specific set of maternally loaded RNAs that is required for anaphase spindle structure and cytokinesis.	176061	GO:0000910
16247027	paragraph	4716	16247027_16	car-1	protein complex	NONE	GOA	5046	151	We show that CAR-1 is a component of a multiprotein complex that also contains the DEAD box RNA helicase, CGH-1, and a Y-box-containing protein, CEY-2.	173158	GO:0043234
16247027	paragraph	4716	16247027_17	cey-2	protein complex	NONE	GOA	5046	151	We show that CAR-1 is a component of a multiprotein complex that also contains the DEAD box RNA helicase, CGH-1, and a Y-box-containing protein, CEY-2.	172219	GO:0043234
16247027	paragraph	4716	16247027_18	cgh-1	protein complex	NONE	GOA	5046	151	We show that CAR-1 is a component of a multiprotein complex that also contains the DEAD box RNA helicase, CGH-1, and a Y-box-containing protein, CEY-2.	176061	GO:0043234
16247027	paragraph	4716	16247027_19	car-1	P granule	NONE	GOA	5198	200	CAR-1 and CGH-1 localize to RNA-containing P-granules that concentrate in the germline precursors, and to smaller cytoplasmic particles that are present in the gonad and in all cells of early embryos.	173158	GO:0043186
16247027	paragraph	4716	16247027_20	cgh-1	P granule	NONE	GOA	5198	200	CAR-1 and CGH-1 localize to RNA-containing P-granules that concentrate in the germline precursors, and to smaller cytoplasmic particles that are present in the gonad and in all cells of early embryos.	176061	GO:0043186
16247027	paragraph	4716	16247027_21	car-1	spindle midzone assembly involved in mitosis	IMP	GOA	5399	217	Depletion of CAR-1 results in a specific defect in the microtubule cytoskeleton that becomes pronounced after anaphase onset, when assembly of interzonal microtubule bundles is impaired severely and cytokinesis fails.	173158	GO:0051256
16247027	paragraph	4716	16247027_22	car-1	cytokinesis	IMP	GOA	5399	217	Depletion of CAR-1 results in a specific defect in the microtubule cytoskeleton that becomes pronounced after anaphase onset, when assembly of interzonal microtubule bundles is impaired severely and cytokinesis fails.	173158	GO:0000910
16247027	paragraph	4716	16247027_23	car-1	spindle midzone assembly involved in mitosis	NONE	GOA	5617	192	Cumulatively, our results suggest that CAR-1 functions with CGH-1 to regulate a specific set of RNAs that is required for anaphase spindle structure and cytokinesis during early embryogenesis.	173158	GO:0051256
